passenger_id,passenger_gender,passenger_age,age_group,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Class,PassengerKey
vAbL8WXhNIVTBFZQ4vlRKmCOAimDfb8/uLM7Vhrmc/A=,Female,27,Young Adults (18-34),51,1,811900,3,1,1,311,5,Potential,4366
S5gPbPrZwLuk61o11KEsdoZyPwfoSZbA5nhIthbTwZ0=,Male,20,Young Adults (18-34),51,1,1679130,3,1,2,312,6,Potential,4367
fXjAaosuLhf3nENRnzd0ew0P2rSoLOT/1Lv5UhasvLg=,Female,19,Young Adults (18-34),51,1,483200,3,1,1,311,5,Potential,4368
sQqMGfLnQq7m2Bk2yFTPgwpt0uACv8t1+C6+lUYLkIQ=,Female,19,Young Adults (18-34),51,3,1630800,3,2,2,322,7,Loyal,4369
e6a0F7ubrV9jft26H+PoqwRJB8BJbEVv+zVOWIYzt20=,Female,20,Young Adults (18-34),51,1,730710,3,1,1,311,5,Potential,4370
BPBqeR4iWAq1a4kTOhh5uBrZ/ynq6cwzAtxTTchtDm0=,Female,27,Young Adults (18-34),30,9,12860800,2,3,4,234,9,Loyal,4371
eH3JYh3zAvq+Afpuchy9Xxk48C3apk7tCBrJKgK58U8=,Male,29,Young Adults (18-34),15,7,6777490,1,3,4,134,8,Loyal,4372
wEhjnGDWXYbKR8dS2tHRymOxRLziRfA6O/HZVFCnlBI=,Female,69,Seniors (60+),25,10,9656100,1,3,4,134,8,Loyal,4373
4SIH+gM9r9NGBhukv1e/ivL2uygBo3FMbaIgRvHU/AU=,Female,22,Young Adults (18-34),51,4,2938540,3,2,3,323,8,Loyal,4374
YBf8/uRtXbG4Iflq41TPneHFgbVZJUKtbVkdE2Bykzo=,Female,20,Young Adults (18-34),51,3,1872820,3,2,2,322,7,Loyal,4375
4SIH+gM9r9NGBhukv1e/ivL2uygBo3FMbaIgRvHU/AU=,Male,22,Young Adults (18-34),51,4,2938540,3,2,3,323,8,Loyal,4376
PN/w4YRQC7VhiOvAKOApkFLZJxUJ6YH/dJR7Js4L3Rw=,Female,20,Young Adults (18-34),51,1,1392700,3,1,2,312,6,Potential,4377
QxJPC4KbXHP7BWfQH2ETkiQYEqjmydjnIRtpj6gwVsg=,Female,23,Young Adults (18-34),51,1,1671240,3,1,2,312,6,Potential,4378
YBf8/uRtXbG4Iflq41TPneHFgbVZJUKtbVkdE2Bykzo=,Male,20,Young Adults (18-34),51,3,1872820,3,2,2,322,7,Loyal,4379
YBf8/uRtXbG4Iflq41TPneHFgbVZJUKtbVkdE2Bykzo=,Female,50,Adults (35-59),51,3,1872820,3,2,2,322,7,Loyal,4380
QwLQjLcrc8BlCjsMOHtQYvvXyrLSAMZRX7s25zM4lWQ=,Male,20,Young Adults (18-34),51,1,1492560,3,1,2,312,6,Potential,4381
Efby/IANUjolsEVFhtlLbbMik2p8x4ochoS3IgcRi5k=,Female,31,Young Adults (18-34),19,8,6657500,1,3,4,134,8,Loyal,4382
FsfL59v0VFzLzkhvE9V3qrglIPDdQ3fhyDgDzxEZ3hU=,Male,39,Adults (35-59),41,3,3434800,2,2,3,223,7,Loyal,4383
3Q1DvrHV9RVYkvsL1I7U+iJQdzld8+xJYPfOipU1e6o=,Male,28,Young Adults (18-34),51,1,830400,3,1,1,311,5,Potential,4384
Efby/IANUjolsEVFhtlLbbMik2p8x4ochoS3IgcRi5k=,Female,34,Young Adults (18-34),19,8,6657500,1,3,4,134,8,Loyal,4385
ifR2t+laaYg7EOWI3+62p0QzKUrl7aBcX48ypq46V18=,Female,31,Young Adults (18-34),22,12,8065620,1,3,4,134,8,Loyal,4386
nn2hKQseHyxnGmsT7fwxKN2dgY18X0p7ML2CGuoDR70=,Male,9,Children (0-12),10,6,4448130,1,3,4,134,8,Loyal,4387
ifR2t+laaYg7EOWI3+62p0QzKUrl7aBcX48ypq46V18=,Male,54,Adults (35-59),22,12,8065620,1,3,4,134,8,Loyal,4388
nn2hKQseHyxnGmsT7fwxKN2dgY18X0p7ML2CGuoDR70=,Female,38,Adults (35-59),10,6,4448130,1,3,4,134,8,Loyal,4389
ASjSdYKAPJpMq9M9mAC7Uu3ZJmzuAAj3eNUWsc5ZoHE=,Male,51,Adults (35-59),16,8,6011400,1,3,4,134,8,Loyal,4390
KIYtD9dMYOpfrKhiJAFZTDYCvxeWAYUaLXhDMhKHMoc=,Male,31,Young Adults (18-34),51,9,5023900,3,3,4,334,10,Champions,4391
KIYtD9dMYOpfrKhiJAFZTDYCvxeWAYUaLXhDMhKHMoc=,Female,31,Young Adults (18-34),51,9,5023900,3,3,4,334,10,Champions,4392
KIYtD9dMYOpfrKhiJAFZTDYCvxeWAYUaLXhDMhKHMoc=,Female,5,Children (0-12),51,9,5023900,3,3,4,334,10,Champions,4393
3EDpek5y3CmkR3OWvn0VUW4LVuiAoKrkhgROPPgVSf4=,Female,32,Young Adults (18-34),51,2,1292840,3,1,2,312,6,Potential,4394
3EDpek5y3CmkR3OWvn0VUW4LVuiAoKrkhgROPPgVSf4=,Female,3,Children (0-12),51,2,1292840,3,1,2,312,6,Potential,4395
yzjLbhn7BE6fIgjLwPzPJF9tV7UE3p5fcx1kHWdIjM0=,Female,22,Young Adults (18-34),51,1,1209240,3,1,2,312,6,Potential,4396
AfsR8L7urJRhBTQa0U/TuNvjKzGhhCNCoteGHwncP2Y=,Female,23,Young Adults (18-34),51,3,2001980,3,2,3,323,8,Loyal,4397
OpTwSw5rKQtSL/T7s8ItlDt4HMxJp1cNXLCNK6moxwY=,Male,20,Young Adults (18-34),51,1,830400,3,1,1,311,5,Potential,4398
xFzysBoR3WUukYPDlQ33jcHfPWVgJOfzVbSgvqxA6I0=,Male,19,Young Adults (18-34),51,3,1937600,3,2,3,323,8,Loyal,4399
xFzysBoR3WUukYPDlQ33jcHfPWVgJOfzVbSgvqxA6I0=,Female,19,Young Adults (18-34),51,3,1937600,3,2,3,323,8,Loyal,4400
dQtFDvCVssVXPSJgERGikxaRjmkbTWZtH9kCwC6kWsY=,Female,19,Young Adults (18-34),51,1,622800,3,1,1,311,5,Potential,4401
u9XHAdyrh/naSx3TVd1O+KLUBr7BcwwJf0+8Rmye6hQ=,Female,23,Young Adults (18-34),51,1,719200,3,1,1,311,5,Potential,4402
KCv9ArfHIw5Tkyxv+2DvSJn568ecv2Yp/Bg7MnZwa9I=,Male,23,Young Adults (18-34),19,3,2780520,1,2,3,123,6,Potential,4403
PWBZdypwH3p40O2wEENiMEjCMd+Sfr/+TDUNZDVcdVY=,Female,41,Adults (35-59),51,11,8013500,3,3,4,334,10,Champions,4404
PWBZdypwH3p40O2wEENiMEjCMd+Sfr/+TDUNZDVcdVY=,Female,16,Teenagers (13-17),51,11,8013500,3,3,4,334,10,Champions,4405
PWBZdypwH3p40O2wEENiMEjCMd+Sfr/+TDUNZDVcdVY=,Female,12,Children (0-12),51,11,8013500,3,3,4,334,10,Champions,4406
PWBZdypwH3p40O2wEENiMEjCMd+Sfr/+TDUNZDVcdVY=,Male,1,Children (0-12),51,11,8013500,3,3,4,334,10,Champions,4407
TdeRkvDrqNa3rXZXD7qUQb7o/jeepnZU+urHOakaBVw=,Female,21,Young Adults (18-34),51,2,1732800,3,1,2,312,6,Potential,4408
KdpITmC/2ypQeS5NANuV0FjUqwC2ZjTOzQNvFZjsL0I=,Male,20,Young Adults (18-34),51,1,811900,3,1,1,311,5,Potential,4409
CJeg0fcegZXsPI3kCFLGtPpeWlHIhJHIESnZRKvyQU8=,Female,43,Adults (35-59),51,19,16746830,3,3,4,334,10,Champions,4410
+E59srMTxQ4U4my8LndR3oJnTUkjoYqaWhtdVAsVJYE=,Female,19,Young Adults (18-34),51,1,709200,3,1,1,311,5,Potential,4411
l8HJdIunBXdraOxYDHNRj6aDQpoSnJjOxEu0ZZhIpZ0=,Male,20,Young Adults (18-34),2,4,4085280,1,2,4,124,7,Loyal,4412
AWn2pkbPyogkSA4uymbawb9MaVStxkt0AivCbXNE8EM=,Male,47,Adults (35-59),21,16,12080200,1,3,4,134,8,Loyal,4413
FZ9xp2DzzMOs7WBteO2/2Vm4Jz9DczFa7dgCHvueYb0=,Female,59,Adults (35-59),51,17,20398050,3,3,4,334,10,Champions,4414
FZ9xp2DzzMOs7WBteO2/2Vm4Jz9DczFa7dgCHvueYb0=,Male,60,Seniors (60+),51,17,20398050,3,3,4,334,10,Champions,4415
FZ9xp2DzzMOs7WBteO2/2Vm4Jz9DczFa7dgCHvueYb0=,Female,4,Children (0-12),51,17,20398050,3,3,4,334,10,Champions,4416
7PE6dipHkejDn5Y/WJGyHo7/cOlfUPJgwa2CfNByX5w=,Male,48,Adults (35-59),49,4,4120840,3,2,4,324,9,Loyal,4417
IAWvS5YGcu5fUouthFBBa+FbixjGL3VUUFm/LWPAKhA=,Male,35,Adults (35-59),45,2,2328690,2,1,3,213,6,Potential,4418
CFveK4Ir3uN2pge6VxFFtDvX+IUVmtR3fwFFeJq2Lh8=,Male,33,Young Adults (18-34),51,4,3835590,3,2,4,324,9,Loyal,4419
vCb0rBj6OnyVQICNXHm5EIZLwKDn4ns2Zt3pij9TSdI=,Male,18,Young Adults (18-34),51,1,721800,3,1,1,311,5,Potential,4420
EuYaxomaHxbzqTZhgiBmcRVmZZ3327/J8myFrZxH3hU=,Female,22,Young Adults (18-34),51,1,2266800,3,1,3,313,7,Loyal,4421
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Female,4,Children (0-12),49,10,8302100,3,3,4,334,10,Champions,4422
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Female,36,Adults (35-59),49,10,8302100,3,3,4,334,10,Champions,4423
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Male,27,Young Adults (18-34),49,10,8302100,3,3,4,334,10,Champions,4424
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Female,27,Young Adults (18-34),49,10,8302100,3,3,4,334,10,Champions,4425
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Male,29,Young Adults (18-34),49,10,8302100,3,3,4,334,10,Champions,4426
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Male,55,Adults (35-59),49,10,8302100,3,3,4,334,10,Champions,4427
UxwcklOJLWeHsuNLvURp2qriqD6S8qh21LIF0j+zIIc=,Male,25,Young Adults (18-34),49,10,8302100,3,3,4,334,10,Champions,4428
PHba5zAOGl7hQqR3sGVhMzhAZNCbMQwDOmHF/M56PGY=,Male,24,Young Adults (18-34),51,1,802000,3,1,1,311,5,Potential,4429
MemuGA+DKnLyZ5TV+6/Ni/Pco8AZPgLPAprPSiYdem4=,Female,20,Young Adults (18-34),51,1,948720,3,1,1,311,5,Potential,4430
kyZpE/wLNNYgL2+tRlo/HrOhnIMYOTfGkvpfaYsQgm8=,Female,24,Young Adults (18-34),51,7,5562300,3,3,4,334,10,Champions,4431
kyZpE/wLNNYgL2+tRlo/HrOhnIMYOTfGkvpfaYsQgm8=,Male,25,Young Adults (18-34),51,7,5562300,3,3,4,334,10,Champions,4432
fQxP+qagL1JB1vYzfCtp/hTpgzTWUSNleqPb7B+hiuM=,Female,22,Young Adults (18-34),43,5,3510300,2,3,3,233,8,Loyal,4433
nehzbXlmyTcI6KGYw9v6+l8sWzI8MTIscqeuR+AmxOo=,Male,21,Young Adults (18-34),51,1,811900,3,1,1,311,5,Potential,4434
6AMz7a3BnSW92RAtCYXqR0DCN4q0T44iNYtNU7twLnY=,Female,3,Children (0-12),20,6,3860600,1,3,4,134,8,Loyal,4435
6AMz7a3BnSW92RAtCYXqR0DCN4q0T44iNYtNU7twLnY=,Female,31,Young Adults (18-34),20,6,3860600,1,3,4,134,8,Loyal,4436
jPViB6wz6LfU388LeWNXn7Y/7GJz+LvRzYU1a9DL6HU=,Male,44,Adults (35-59),51,1,1094400,3,1,2,312,6,Potential,4437
xAI/CEtl1wknK/300zDyM9IBsRXfP/UttA6P4U5NeqE=,Male,32,Young Adults (18-34),51,6,7263200,3,3,4,334,10,Champions,4438
2+h0dz3TBxS2+crjhccLT1AGX3dUjYgindTWPkgePe8=,Male,64,Seniors (60+),51,4,3159700,3,2,3,323,8,Loyal,4439
xAI/CEtl1wknK/300zDyM9IBsRXfP/UttA6P4U5NeqE=,Female,59,Adults (35-59),51,6,7263200,3,3,4,334,10,Champions,4440
xAI/CEtl1wknK/300zDyM9IBsRXfP/UttA6P4U5NeqE=,Male,52,Adults (35-59),51,6,7263200,3,3,4,334,10,Champions,4441
xAI/CEtl1wknK/300zDyM9IBsRXfP/UttA6P4U5NeqE=,Female,21,Young Adults (18-34),51,6,7263200,3,3,4,334,10,Champions,4442
UZQZ+zeAhVgk6XNvstOzNE18qokO3Kqx91iwC1oAhwM=,Male,42,Adults (35-59),51,7,5136840,3,3,4,334,10,Champions,4443
ifR2t+laaYg7EOWI3+62p0QzKUrl7aBcX48ypq46V18=,Female,52,Adults (35-59),22,12,8065620,1,3,4,134,8,Loyal,4444
Rac3UNlu8gjynsEldJFKeLSQ5LqvJTHlHHEMRv6Ya74=,Male,29,Young Adults (18-34),50,2,1534910,3,1,2,312,6,Potential,4445
TDteencsm2RV5runN2d3i/YGQFYWywhn3HktAooQ124=,Male,35,Adults (35-59),42,4,3240090,2,2,3,223,7,Loyal,4446
TDteencsm2RV5runN2d3i/YGQFYWywhn3HktAooQ124=,Female,30,Young Adults (18-34),42,4,3240090,2,2,3,223,7,Loyal,4447
KxEKG0KQuSLu3OMWOXuqU0FJr8ypXHpbyoeojSXpT2g=,Male,27,Young Adults (18-34),8,3,2101860,1,2,3,123,6,Potential,4448
ygacATOWEpr9vhTdzd0/QPD9ok3g2/hSGAW+WFkwoLc=,Female,35,Adults (35-59),51,1,623800,3,1,1,311,5,Potential,4449
AfsR8L7urJRhBTQa0U/TuNvjKzGhhCNCoteGHwncP2Y=,Male,23,Young Adults (18-34),51,3,2001980,3,2,3,323,8,Loyal,4450
+4n4+wT2Tg4SFmceoMmSIssn6Z0roCmDl6xsH2AUoe0=,Male,33,Young Adults (18-34),35,3,2183300,2,2,3,223,7,Loyal,4451
86ix9DS2MznPWd/3QKX6qO00rTs3lGCMuFGETJZm15w=,Male,62,Seniors (60+),51,1,830400,3,1,1,311,5,Potential,4452
5hnaTLXMZgWLoBB1ko5Dpit7/V6FGx4Z0h4SbizEfh8=,Male,31,Young Adults (18-34),32,4,3601170,2,2,3,223,7,Loyal,4453
5hnaTLXMZgWLoBB1ko5Dpit7/V6FGx4Z0h4SbizEfh8=,Female,32,Young Adults (18-34),32,4,3601170,2,2,3,223,7,Loyal,4454
OXEXx79NMFwCSA3zzVTDmKqX/wX8HMw5fTejcPrVFqs=,Female,27,Young Adults (18-34),51,1,774960,3,1,1,311,5,Potential,4455
/zNumAxQuhrssLBKzrn6vKztK4LzkPgWCJ9tnS+5A20=,Male,31,Young Adults (18-34),51,2,1542610,3,1,2,312,6,Potential,4456
2Jiqwh79NbFK4TLBbtW3kSM5Z5xH8d1R1KPwq+bhhc8=,Male,27,Young Adults (18-34),30,4,3929100,2,2,4,224,8,Loyal,4457
2Jiqwh79NbFK4TLBbtW3kSM5Z5xH8d1R1KPwq+bhhc8=,Female,26,Young Adults (18-34),30,4,3929100,2,2,4,224,8,Loyal,4458
uqcqOV1V+xWUcRh1bmCUftfR6BNy65klbD5Wdenm2c0=,Male,24,Young Adults (18-34),51,1,723690,3,1,1,311,5,Potential,4459
Tr6OKOXT9va9uf3+/4VUqn7d3L2gKo8JWkni05BWoX4=,Male,22,Young Adults (18-34),51,2,1315800,3,1,2,312,6,Potential,4460
6lr8ecsDvkhdJO1I6L8ueyTHNuOhphi48+E/CaU7yKI=,Female,24,Young Adults (18-34),51,1,1226400,3,1,2,312,6,Potential,4461
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Male,47,Adults (35-59),17,17,15561420,1,3,4,134,8,Loyal,4462
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Female,20,Young Adults (18-34),17,17,15561420,1,3,4,134,8,Loyal,4463
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Male,61,Seniors (60+),17,17,15561420,1,3,4,134,8,Loyal,4464
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Male,74,Seniors (60+),17,17,15561420,1,3,4,134,8,Loyal,4465
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Female,46,Adults (35-59),17,17,15561420,1,3,4,134,8,Loyal,4466
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Female,69,Seniors (60+),17,17,15561420,1,3,4,134,8,Loyal,4467
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Female,68,Seniors (60+),17,17,15561420,1,3,4,134,8,Loyal,4468
i9jVCTyyehqFzPTIc/BPG5PaZ1whPanhaxS6yX6rOBU=,Male,67,Seniors (60+),17,17,15561420,1,3,4,134,8,Loyal,4469
mAow02NzAvyTBe2alp0B+bCjm52elHkTFEBEVTkS7+Q=,Male,27,Young Adults (18-34),51,4,5433620,3,2,4,324,9,Loyal,4470
rE95b9bFzgraNDCG/3T0y4icv9x9jFl+rSb3AFZJZ+U=,Female,20,Young Adults (18-34),51,2,1314800,3,1,2,312,6,Potential,4471
T7jEIx+NhNHe96iMRkV+jVBXu5/q1FrtlXBDbR0hL+Y=,Male,29,Young Adults (18-34),50,2,3645810,3,1,3,313,7,Loyal,4472
exXfWpseAcKz0adjFHOgxH5gq4y0Z4GVLr1H/sXSx8k=,Male,20,Young Adults (18-34),29,5,3748200,2,3,4,234,9,Loyal,4473
JkKAa7YP+GLSnFbNx2+aMIYJ3MeopKaW+N4TKGipY1w=,Male,23,Young Adults (18-34),51,1,882200,3,1,1,311,5,Potential,4474
D4yv0WHk39LqnoyiU0dOfu+H8Z5fTCLHUGjtx1kKAgA=,Male,19,Young Adults (18-34),51,1,687390,3,1,1,311,5,Potential,4475
YrR3lnJ7IYgeEASIHRmiKZJMueVI8n5gbUnBgcMMNqM=,Female,26,Young Adults (18-34),51,1,962400,3,1,1,311,5,Potential,4476
bxAFdtjdzMXhB29bWwsL0ASEAVO918KgNp8Ue+FTgDw=,Female,25,Young Adults (18-34),51,1,1328000,3,1,2,312,6,Potential,4477
u5U6PZL8PqrWgLvjveXFp9Kq3J4vBlNn1aaVwcNMFZk=,Female,26,Young Adults (18-34),51,2,1485340,3,1,2,312,6,Potential,4478
SMQFFnkoDz/rdLXp4D0mL7ir2Czj8QQCi33HV9Yca4k=,Female,35,Adults (35-59),51,2,1591600,3,1,2,312,6,Potential,4479
bsJA9YbH5vhiykpSFwTwHvGW2ktObenhkLrsEeNRz2k=,Male,16,Teenagers (13-17),51,1,1073000,3,1,1,311,5,Potential,4480
EoFLDObYT5XEwayv7Z0f37/sG1qAd2YvDBpr78wqwYk=,Male,61,Seniors (60+),44,16,20753510,2,3,4,234,9,Loyal,4481
9T++Q3surQeQthb7OLnmQAO3zcaDn7LXi8QSpUyI5OU=,Female,25,Young Adults (18-34),51,1,649520,3,1,1,311,5,Potential,4482
oPhOQWubXP6hn5aNozuImJHg5oOrKzpS4WPY94WkKL0=,Female,28,Young Adults (18-34),51,2,2555740,3,1,3,313,7,Loyal,4483
BXnV2nl4Pt+pSk5HX8mGPOI4wxgc0nkPd2UiqvmAUKE=,Female,29,Young Adults (18-34),51,1,551520,3,1,1,311,5,Potential,4484
oPhOQWubXP6hn5aNozuImJHg5oOrKzpS4WPY94WkKL0=,Male,29,Young Adults (18-34),51,2,2555740,3,1,3,313,7,Loyal,4485
RWZ03fZ0v7MJ3KPNz6EqCXUN+l2ltqRJuIbhwO9S/K0=,Female,24,Young Adults (18-34),47,4,3219200,3,2,3,323,8,Loyal,4486
CgzZZYQtWnuYnMpFxL8h/7gChl5XJjJUfLKlrEIG3L0=,Male,25,Young Adults (18-34),29,3,1994300,2,2,3,223,7,Loyal,4487
yAv0HWxOaDPyv1BWf278FBX8LND8dLxFv/+V6gUuKcg=,Male,34,Young Adults (18-34),40,3,2448200,2,2,3,223,7,Loyal,4488
odMZY00e55ww8irje/YyxvQxP3QSFiiSy3SUmynQUWo=,Male,38,Adults (35-59),51,2,1642300,3,1,2,312,6,Potential,4489
RyYE9F/SEMurOMevWdPbDKJFJ19FHvJxAIjH+OG1dE4=,Male,29,Young Adults (18-34),50,2,1704990,3,1,2,312,6,Potential,4490
EoFLDObYT5XEwayv7Z0f37/sG1qAd2YvDBpr78wqwYk=,Female,54,Adults (35-59),44,16,20753510,2,3,4,234,9,Loyal,4491
VrrylLPTLzNr105gySwuW4V1/DvhqbOYHhle4FTsVI4=,Male,24,Young Adults (18-34),37,3,1830800,2,2,2,222,6,Potential,4492
p7bomz8V9NV9yxz/wX3eu2nm3yCWgTexFU9Sc4XQKAE=,Male,26,Young Adults (18-34),16,6,4073890,1,3,4,134,8,Loyal,4493
eZMvvDMSnWNnG0qVpNhgk3eHmZGEikVjNo8wvvnQjqY=,Male,30,Young Adults (18-34),50,2,1377000,3,1,2,312,6,Potential,4494
KVdpOI+zs6DJvIsvrkxhUSKm55e/COgwAkqEoy6ZOSE=,Female,30,Young Adults (18-34),2,7,8385360,1,3,4,134,8,Loyal,4495
50X6hmK8lhG4nkD6i42kl+UWcFXtYEU1ZIayigVo21k=,Male,56,Adults (35-59),48,18,20289360,3,3,4,334,10,Champions,4496
50X6hmK8lhG4nkD6i42kl+UWcFXtYEU1ZIayigVo21k=,Female,49,Adults (35-59),48,18,20289360,3,3,4,334,10,Champions,4497
50X6hmK8lhG4nkD6i42kl+UWcFXtYEU1ZIayigVo21k=,Female,22,Young Adults (18-34),48,18,20289360,3,3,4,334,10,Champions,4498
50X6hmK8lhG4nkD6i42kl+UWcFXtYEU1ZIayigVo21k=,Female,17,Teenagers (13-17),48,18,20289360,3,3,4,334,10,Champions,4499
50X6hmK8lhG4nkD6i42kl+UWcFXtYEU1ZIayigVo21k=,Female,73,Seniors (60+),48,18,20289360,3,3,4,334,10,Champions,4500
4urhOZ/xW0YSIK0EbdihWobeC0JlhPojvTObbdMFYVE=,Female,26,Young Adults (18-34),50,3,2142000,3,2,3,323,8,Loyal,4501
4urhOZ/xW0YSIK0EbdihWobeC0JlhPojvTObbdMFYVE=,Male,43,Adults (35-59),50,3,2142000,3,2,3,323,8,Loyal,4502
4urhOZ/xW0YSIK0EbdihWobeC0JlhPojvTObbdMFYVE=,Male,32,Young Adults (18-34),50,3,2142000,3,2,3,323,8,Loyal,4503
NUL+oi1vEA4zRN90IfCbXY2knjaY0UhTOyGpzhxIfjY=,Male,44,Adults (35-59),23,2,1983400,1,1,3,113,5,Potential,4504
errhJj4woU63HqXVgzkQXNTcF/hDocYBZtrShzgDH4Y=,Female,23,Young Adults (18-34),26,5,4953360,1,3,4,134,8,Loyal,4505
errhJj4woU63HqXVgzkQXNTcF/hDocYBZtrShzgDH4Y=,Female,22,Young Adults (18-34),26,5,4953360,1,3,4,134,8,Loyal,4506
VFGc7SdIx2b2ViGPPq2HS0AeHkPnhdYeKUATih01bHY=,Male,41,Adults (35-59),50,6,4170400,3,3,4,334,10,Champions,4507
VFGc7SdIx2b2ViGPPq2HS0AeHkPnhdYeKUATih01bHY=,Female,5,Children (0-12),50,6,4170400,3,3,4,334,10,Champions,4508
VFGc7SdIx2b2ViGPPq2HS0AeHkPnhdYeKUATih01bHY=,Female,35,Adults (35-59),50,6,4170400,3,3,4,334,10,Champions,4509
cWus07pVA55OqFkZFTQG8/ZrLZHWtFp/pairTMXBxCE=,Female,37,Adults (35-59),50,2,1570800,3,1,2,312,6,Potential,4510
tkcy8A12LEmpeWRFsEQcp1YNKEKlNS3C84qluM/ioCk=,Female,21,Young Adults (18-34),50,2,1245600,3,1,2,312,6,Potential,4511
ONItmq+ExbN9ljgFAiMLan1czxJsFFEVZjQPw/4C5Zg=,Female,29,Young Adults (18-34),23,8,7312910,1,3,4,134,8,Loyal,4512
f2Kizabo4ASGpfzF8NkViRwjV5oy8L1lttDJir1D1/A=,Female,33,Young Adults (18-34),50,1,553600,3,1,1,311,5,Potential,4513
plRKQaxh8yYSkoCWInleEAdAFYpFPCfDafMIZD24hX0=,Female,22,Young Adults (18-34),37,7,5666100,2,3,4,234,9,Loyal,4514
plRKQaxh8yYSkoCWInleEAdAFYpFPCfDafMIZD24hX0=,Female,50,Adults (35-59),37,7,5666100,2,3,4,234,9,Loyal,4515
plRKQaxh8yYSkoCWInleEAdAFYpFPCfDafMIZD24hX0=,Male,10,Children (0-12),37,7,5666100,2,3,4,234,9,Loyal,4516
ABFa0wz2YjR9KS5jgu+FPuvGxyUmGjStE4qIaU0m8P4=,Male,18,Young Adults (18-34),3,19,22592120,1,3,4,134,8,Loyal,4517
0dzSjUW47CcPMwGhlW1nSyE7pf/cV4xGAnfpZzP37ZE=,Male,23,Young Adults (18-34),50,1,1009900,3,1,1,311,5,Potential,4518
lBzLiRicN0uy2krEWCWI1nL3Zo2sgBxMx3XCnt0fuDA=,Female,20,Young Adults (18-34),50,1,1076400,3,1,1,311,5,Potential,4519
6KCcV5MjiJ4YzOJe4yxkF53R+3E019vhgpeqBxDpPhQ=,Male,20,Young Adults (18-34),44,2,2128810,2,1,3,213,6,Potential,4520
zVis1LkQaVDq61pgJshIMAFh/Ka6q7yUXSK0SNMxf/Q=,Female,20,Young Adults (18-34),13,8,7858780,1,3,4,134,8,Loyal,4521
lSfAWE7WaD86T/NJxmCVn4kgHwcmpRlIedsRiC3XiRQ=,Female,21,Young Adults (18-34),43,7,5489000,2,3,4,234,9,Loyal,4522
lSfAWE7WaD86T/NJxmCVn4kgHwcmpRlIedsRiC3XiRQ=,Male,21,Young Adults (18-34),43,7,5489000,2,3,4,234,9,Loyal,4523
bszK7lVgHsMI/EdrlX/9R+lzrncd58j/mKafneh9s9c=,Female,21,Young Adults (18-34),49,5,3390800,3,3,3,333,9,Loyal,4524
wxNMa9ifvmSoWp+r1aAUrkHS/CNiSKdx9nmqRDuPXEM=,Male,52,Adults (35-59),38,8,8833960,2,3,4,234,9,Loyal,4525
wxNMa9ifvmSoWp+r1aAUrkHS/CNiSKdx9nmqRDuPXEM=,Female,42,Adults (35-59),38,8,8833960,2,3,4,234,9,Loyal,4526
qMDVTuzyar5uSQon48WWa+nm51N5iWZdDsoCQOS3lvg=,Female,27,Young Adults (18-34),50,8,8416800,3,3,4,334,10,Champions,4527
G0nJi5Bmko5oXbgI6aVZ1B8PvDeNNmQdV+M1LK8qJww=,Male,26,Young Adults (18-34),43,4,7004600,2,2,4,224,8,Loyal,4528
uyTWqE7nobJWWRElZPVTvD2lWVLPM3FOJxBS/IbFb3g=,Female,23,Young Adults (18-34),50,1,1014090,3,1,1,311,5,Potential,4529
bGqGxo17sCu4w5YLplp52ZyzTjkp2YQzLWtO+QBgE1g=,Female,26,Young Adults (18-34),50,4,8221440,3,2,4,324,9,Loyal,4530
bGqGxo17sCu4w5YLplp52ZyzTjkp2YQzLWtO+QBgE1g=,Male,26,Young Adults (18-34),50,4,8221440,3,2,4,324,9,Loyal,4531
4wXhnzjo4ewWchAyWek3KyRjrVecqgMRD5DcYJJbuXk=,Female,59,Adults (35-59),50,5,5559300,3,3,4,334,10,Champions,4532
4wXhnzjo4ewWchAyWek3KyRjrVecqgMRD5DcYJJbuXk=,Female,34,Young Adults (18-34),50,5,5559300,3,3,4,334,10,Champions,4533
4wXhnzjo4ewWchAyWek3KyRjrVecqgMRD5DcYJJbuXk=,Male,61,Seniors (60+),50,5,5559300,3,3,4,334,10,Champions,4534
